id,title,name,requirements,tasks,text,pageUrl
JOB78766127415,"Nasa data scientist Jobs in Houston, TX","Nasa data scientist Jobs in Houston, TX",,,,"https://www.glassdoor.com/Job/houston-nasa-data-scientist-jobs-SRCH_IL.0,7_IC1140171_KO8,27.htm?fromAge=7&jl=2945252180&ja=66678814&jaguid=000001667417b3b5b12786817aaed5fd&pos=103&srs=EMAIL_JOB_ALERT&utm_source=jobalert&utm_medium=email&utm_campaign=jobAlertAlert&utm_content=ja-jobtitle"
JOB78781140853,"Data Scientist - Analytics, Trust","Data Scientist - Analytics, Trust","4+ years Professional industry experience in a quantitative analysis role,Proficiency in SQL and some experience with a programming language like Python, R, etc.,Ability to identify complex business problems and provide sound analytical/modeling solutions,Ability to communicate clearly and effectively to cross- functional partners of varying technical levels,Ability to define relevant metrics that can guide and influence stakeholders to the appropriate and accurate insights,Experience or willingness to learn tools to create data pipelines using Airflow,Ability to build clear and easy to understand dashboards and presentations,7+ years industry experience,Experience with Python or R,Experience with Tableau,Ability to model and run experiments,Ability to ramp up to data science manager role in the near future,Stock,$2,000 yearly employee travel coupon,Competitive salary,Paid time off,Medical, dental, & vision insurance,Life & disability coverage,401K,Flexible Spending Accounts,Apple equipment,Daily breakfast, lunch, and dinner","Identify critical business problems and create analytical/modeling solutions,Maintain the right balance between speed to market and analytical soundness when designing solutions,Translate complex findings and results into a compelling narrative,Define and evaluate key metrics and understand what moves them and why,Investigate challenging questions around user experience to understand the voice of our user,Ownership of conceptualizing, developing, and maintaining dashboards and visualizations,Communicate analyses and recommendations to cross functional stakeholders for decision making,Strategize and execute on making analyses easily repeatable and accessible","
Airbnb has become a global platform that connects travelers and hosts from over 81,000 cities. Our Data Science team draws insights from our rich two-sided marketplace data to propel our community and product forward. Together we can create a place where we can belong anywhere.
Information is only valuable if it is understood. As a Data Scientist focused on analytics, you’ll have the opportunity to influence the business, by creatively exploring the data to inform what we do differently. You’ll define success and measure our progress, and you’ll make sure that your team and company overall know what is happening. We think of data as the voice of the user at scale. You’ll be that translator. And because Airbnb is a global product with people traveling to each other’s homes, you’ll be responsible for understanding what works differently in those cultural contexts.
We have a strong team of data scientists, our work is highly sought-after, and our impact on the business is tremendous. If you have a proven background in this field and are excited to help build Airbnb’s community, we want to hear from you.
About Trust Data Science
We are a group of data scientists working on products and analytics to enhance Trust and Safety on Airbnb platform and offline. What’s the best way to know our users are who they say they are? How much loss do we prevent for our users for each fake listing blocked? How do we prevent offline incidences via timely and optimized workflows? You’ll get a chance to work on these high impact projects with cutting edge analytics and/or algorithms. Join us if you want to uplevel your skills while solving hard problems with a group of talented people in a highly collaborative environment!
Responsibilities
Identify critical business problems and create analytical/modeling solutions
Maintain the right balance between speed to market and analytical soundness when designing solutions
Translate complex findings and results into a compelling narrative
Define and evaluate key metrics and understand what moves them and why
Investigate challenging questions around user experience to understand the voice of our user
Ownership of conceptualizing, developing, and maintaining dashboards and visualizations
Communicate analyses and recommendations to cross functional stakeholders for decision making
Strategize and execute on making analyses easily repeatable and accessible
About You
If you have an extensive background in data analytics field and are excited to help build Airbnb’s community, we want to hear from you!! We have multiple roles open right now, at multiple levels of seniority.
Required Qualifications
4+ years Professional industry experience in a quantitative analysis role
Proficiency in SQL and some experience with a programming language like Python, R, etc.
Ability to identify complex business problems and provide sound analytical/modeling solutions
Ability to communicate clearly and effectively to cross- functional partners of varying technical levels
Ability to define relevant metrics that can guide and influence stakeholders to the appropriate and accurate insights
Experience or willingness to learn tools to create data pipelines using Airflow
Ability to build clear and easy to understand dashboards and presentations
Preferred Qualifications
7+ years industry experience
Experience with Python or R
Experience with Tableau
Ability to model and run experiments
Ability to ramp up to data science manager role in the near future
Benefits
Stock
$2,000 yearly employee travel coupon
Competitive salary
Paid time off
Medical, dental, & vision insurance
Life & disability coverage
401K
Flexible Spending Accounts
Apple equipment
Daily breakfast, lunch, and dinner
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status
Apply Now
",https://www.airbnb.com/careers/departments/position/1000651?apply=true&gh_src=34ewj2
JOB79184824022,Undergraduate Internship/Co-op Program - Data Scientist,Undergraduate Internship/Co-op Program - Data Scientist,"Full-time student pursuing a Bachelor's degree in a technical field,GPA of at least 3.0 on a 4-point scale,Availability to work two 90-day tours prior to graduation,Attending school on a full-time basis before/following this internship,Creativity,Initiative,Integrity,Leadership abilities,Problem solving skills,Ability to work in a diverse team environment,Interest or experience in a science, technology, engineering or mathematics (STEM) related field, such as:,Computational social science,Computer science,Data analytics,Economics,Engineering,Geospatial analysis,Mathematics,Operations research,Quantitative finance,Statistics,A thorough medical and psychological exam,A polygraph interview,A comprehensive background investigation",,"As a Data Scientist Undergraduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision makers, drive successful operations and shape CIA technology and resource investments. Through CIA's global mission, the Agency has access to unique and highly specialized data sets. You will work with advanced hardware, software and techniques to develop computational algorithms and statistical methods that find patterns and relationships in large volumes of data. Data Scientists clearly communicate their conclusions to a diverse audience and become experts through Agency-sponsored continuing education, attendance at academic and technical conferences as well as collaboration with the Intelligence Community.
The Directorate of Digital Innovation (DDI) is at the forefront of defining the future of digital expertise within the CIA. DDI focuses on developing the workforce with cutting-edge skills, investing in IT infrastructure, and modernizing the way the Agency does business. DDI officers help accelerate the integration of innovative methods and tools to enhance the CIA's cyber and digital capabilities on a global scale and ultimately help safeguard our nation. Learn more about the Directorate of Digital Innovation.
See our work in action:
In addition to a comprehensive benefits package, the CIA offers exciting career opportunities and a dynamic environment. We're on the forefront of world-altering events – as they happen. So working here isn't just a job, it's a mindset and a lifestyle.
US citizenship required (dual-national US citizens eligible). All positions require relocation to the Washington, DC metro area.
Full-time student pursuing a Bachelor's degree in a technical field
GPA of at least 3.0 on a 4-point scale
Availability to work two 90-day tours prior to graduation
Attending school on a full-time basis before/following this internship
Creativity
Initiative
Integrity
Leadership abilities
Problem solving skills
Ability to work in a diverse team environment
Interest or experience in a science, technology, engineering or mathematics (STEM) related field, such as:
Computational social science
Computer science
Data analytics
Economics
Engineering
Geospatial analysis
Mathematics
Operations research
Quantitative finance
Statistics
All applicants must successfully complete:
A thorough medical and psychological exam
A polygraph interview
A comprehensive background investigation
To be considered suitable for Agency employment, applicants must generally not have used illegal drugs within the last 12 months. The issue of illegal drug use prior to 12 months ago is carefully evaluated during the medical and security processing.
",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF-trXmOgtyCwioKtrEl8yaVFL4BmZPgj5ekSBDDCZjZycesTIQYxFSJWWs_8HUdDB9hwnbzKrEIZ80ijZtYz0Qr3Cz4hYj5VIztl2UTNNgRGm1-Sr0OK-edpHDrn_lIBdPcQiLw-SqC1H_oJfyYj-jgH4gqzVDQ2CNhM1FGd-HtjngZop_bHpcZlZvbrai-ogfBJuNPmZOZk1Fzgqee3UEwHpr1IZbQJtclrowFLpOPogBUYMV32pM9sTou-_tV1yndYV_F1xOSQn1-ILd1qVzRrgauWhR1OsaDsDf2B9hZ97n69D1O2rWaLMhHTo9tmH6d5r3s9nGBfLBZvzka634xlqO3SI-t5P0f9ukE691IODAfaYMhB4Byd1NOpoHoNsMyWdH9vbYAAJ8uQ0POrXfz8nxEjX70dlWcB3Mvi0XOL703OvwKXbXPNg4iwqHKg=&vjs=3&p=7&sk=&fvj=0
JOB79284504310,Data Scientist,Data Scientist,,,"Data Scientist duties will typically be focused on the customer’s business analytics, metrics collection, and analysis efforts to assist the customer’s management team in process improvement .
",https://www.indeed.com/rc/clk?jk=9d97d1298fa7ffd8&fccid=a7626cbc3cfa3f9c&vjs=3
JOB79508930926,Data Scientist,Data Scientist,"Undergraduate or Graduate degree preferred with a major in Computer Science, Mathematics, Statistics, Physics, Engineering or related STEM major,At least 2+ years of relevant experience, preferably in a digital domain,Experience in productionising machine-learning models,Programming experience with either Python or R, plus one other general purpose programming language such as Java or C/C++,SQL & relational database experience a must, experience with noSQL, Big Data stack preferred,Strong foundation in inferential statistics and machine learning algorithms,Experience in visualization tools such as Tableau, PowerBI, etc.,Strong capacity to communicate complex concepts in easy-to-understand terminology,Ability to translate data and insight into a value-driving business plan,Experience with off-the-shelf models from AWS, GCP and Natural Language Processing is desired","Develop scalable solutions using state-of-the-art machine learning models,Draw meaningful insights from large datasets, define key metrics to track performance, and develop actionable solutions to tackle business problems,Use the Dow Jones terabyte-scale data lake to identify opportunities to enhance an understanding of the Dow Jones customer base and content consumption,Use visualization tools to present complex model and business insights in a simple, engaging manner for business stakeholders,Work closely with engineers to develop and deploy scalable machine learning applications,Identify opportunities for new data projects. Ask smart questions, diagnose the real problem, and develop a long-term solution","
Job Description:
We are seeking a Data Scientist who will lead and support the core data science capabilities within Dow Jones. This new function’s mission is to develop data science solutions across the company’s core products including the Consumer, Advertising, and Professional Information Business. This role will focus on developing scientific approaches to execute large scale data projects and advanced analytics for various business units across the company.
Responsibilities:
Develop scalable solutions using state-of-the-art machine learning models
Draw meaningful insights from large datasets, define key metrics to track performance, and develop actionable solutions to tackle business problems
Use the Dow Jones terabyte-scale data lake to identify opportunities to enhance an understanding of the Dow Jones customer base and content consumption
Use visualization tools to present complex model and business insights in a simple, engaging manner for business stakeholders
Work closely with engineers to develop and deploy scalable machine learning applications
Identify opportunities for new data projects. Ask smart questions, diagnose the real problem, and develop a long-term solution
Requirements
Undergraduate or Graduate degree preferred with a major in Computer Science, Mathematics, Statistics, Physics, Engineering or related STEM major
At least 2+ years of relevant experience, preferably in a digital domain
Experience in productionising machine-learning models
Programming experience with either Python or R, plus one other general purpose programming language such as Java or C/C++
SQL & relational database experience a must, experience with noSQL, Big Data stack preferred
Strong foundation in inferential statistics and machine learning algorithms
Experience in visualization tools such as Tableau, PowerBI, etc.
Strong capacity to communicate complex concepts in easy-to-understand terminology
Ability to translate data and insight into a value-driving business plan
Experience with off-the-shelf models from AWS, GCP and Natural Language Processing is desired
Dow Jones , Making Careers Newsworthy
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status. EEO/AA/M/F/Disabled/Vets .
Dow Jones is committed to providing reasonable accommodation for qualified individuals with disabilities, in our job application and/or interview process. If you need assistance or accommodation in completing your application, due to a disability, please reach out to us at TalentResourceTeam@dowjones.com . Please put “Reasonable Accommodation"" in the subject line.
Business Area: STRATEGY - KNOWLEDGE UNIT
Job Category: Data/Content Group
About Us
Dow Jones is a global provider of news and business information, delivering content to consumers and organizations around the world across multiple formats, including print, digital, mobile and live events. Dow Jones has produced unrivaled quality content for more than 125 years and today has one of the world’s largest news gathering operations globally. It produces leading publications and products including the flagship Wall Street Journal, America’s largest newspaper by paid circulation; Factiva, Barron’s, MarketWatch, Financial News, DJX, Dow Jones Risk & Compliance, Dow Jones Newswires, and Dow Jones VentureSource.Dow Jones is a division of News Corp (NASDAQ: NWS, NWSA; ASX: NWS, NWSLV).
If you are a current employee at Dow Jones, do not apply here. Please go to the Career section on your Workday homepage and view ""Find Jobs - Dow Jones."" Thank you.
Req ID: 16005
",https://www.mediabistro.com/jobs/description/395094/data-scientist/
JOB79753873129,Data Scientist,Data Scientist,,"Work with the data analytics team to define and implement machine learning solutions or advanced analytics use cases for Fortune 500 clients,Always curious about data, constantly asking questions about extracting key insights to understand the domain,Manage data received from multiple sources and cleanse data as needed,Integrate data from multiple sources and develop data storage solutions,Develop data analytics model for descriptive and predictive analytics using client provided data,Manage the data quality feedback loop so that all issues are corrected in a timely manner,Bachelor’s or Master’s Degree in Computer Science, Engineering, Mathematics, or a related field is preferred,At least 1 year Data Analytics or IT implementation project experience,Software experience with R and/or Python,Understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests …etc.,Able to apply statistics skills, such as distributions, statistical testing, regression…etc. into understanding key features of the data,Familiar with data cleaning/processing techniques via R or Python,Automotive IoT architecture and solution experience,An entrepreneurial mindset and has the ability to work independently or within a team,The ability to think critically and understand complex processes","Are you someone who enjoys designing, developing and implementing business intelligence solutions, then look no further than P3! As a global consulting, management and engineering services company, we develop and implement innovative solutions to today’s complex technology challenges and industry changes that help our clients succeed at every stage.
As a Data Scientist, you will work closely with our clients to help them solve complex problems by analyzing terabytes of data. By taking initiative, you will help drive technical prototypes and proofs of concept. This will include understanding current client needs, identifying modeling/algorithm solutions, creating applicable data science solutions around customer outcomes and delivering value back to our clients.
A Day in the Life:
Work with the data analytics team to define and implement machine learning solutions or advanced analytics use cases for Fortune 500 clients
Always curious about data, constantly asking questions about extracting key insights to understand the domain
Manage data received from multiple sources and cleanse data as needed
Integrate data from multiple sources and develop data storage solutions
Develop data analytics model for descriptive and predictive analytics using client provided data
Manage the data quality feedback loop so that all issues are corrected in a timely manner
Create visualization dashboards to draw insights and recommendations for clients
What You Have:
Bachelor’s or Master’s Degree in Computer Science, Engineering, Mathematics, or a related field is preferred
At least 1 year Data Analytics or IT implementation project experience
Software experience with R and/or Python
Understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests …etc.
Able to apply statistics skills, such as distributions, statistical testing, regression…etc. into understanding key features of the data
Familiar with data cleaning/processing techniques via R or Python
Strong communication skills with the ability to initiate high level discussions with the client
What you might also have:
Automotive IoT architecture and solution experience
An entrepreneurial mindset and has the ability to work independently or within a team
The ability to think critically and understand complex processes
Previous client facing project experience
",https://www.indeed.com/rc/clk?jk=26fe89f39dd8de8a&fccid=baa72a9730183f60&vjs=3
JOB79826732751,Data Scientist,Data Scientist,At least 2 year of experience working within a Retail or eCommerce company,"At least 4 years of experience with Data Analysis, Predictive Analytics, or Machine Learning,At least 2 year or experience with at least one programming language, such as Java or Python, etc.,At least 2 year of experience with at least one statistics/data analysis package, such as Python or R","Your Role: You will be a key advisor to senior management analyzing data, identifying key prediction/classification problems, devising solutions and building prototypes for one of the largest Life Science e-Commerce websites. You will formulate machine learning approaches and automate predictions while paying attention to the customer journey.
Who You Are: You have a strong aptitude of performing large-scale data analysis, managing real world ""noisy"" data within an eCommerce platform; experience with Google Cloud Platform, Google Analytics, and Google Big Query
At least 4 years of experience with Data Analysis, Predictive Analytics, or Machine Learning
At least 2 year or experience with at least one programming language, such as Java or Python, etc.
At least 2 year of experience with at least one statistics/data analysis package, such as Python or R
At least 2 year of experience working within a Retail or eCommerce company
",https://www.indeed.com/rc/clk?jk=4ab3f9f71b78ee1a&fccid=cc2996d24faa3cbd&vjs=3
JOB79854027829,"Principal Data Scientist - BlackLocus Jobs in Austin, TX","Principal Data Scientist - BlackLocus Jobs in Austin, TX",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/principal-data-scientist-blacklocus/jobs-in/austin/texas/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB79971861553,"Data Scientist Blacklocus Jobs in Austin, TX","Data Scientist Blacklocus Jobs in Austin, TX",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/data-scientist-blacklocus/jobs-in/austin/texas/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB80100181033,Senior Data Scientist - BlackLocus,Senior Data Scientist - BlackLocus,,,"
POSITION PURPOSE
The Sr. Data Scientist will lead a team to develop the analytical infrastructure and computational capabilities that drive decision making and maximize the organizations profitability. By partnering with business leaders and software engineers to leverage company and industry data, the data scientist will develop predictive systems and algorithms for identifying trends and providing business solutions. The Sr. Data Scientist is an integral part of the Pricing Team. The data scientists team's primary focus is driving data analytics and predictive modeling on large datasets to extract meaningful business information using statistics and machine learning techniques.
MAJOR TASKS, RESPONSIBILITES AND KEY ACCOUNTABILITIES
25% Design and develop algorithms and models to use against large datasets to create business insights.
25% Provide direction on prioritization of work, ensure quality of work outputs, and develop the competencies of direct reports.
20% Establishing scalable, efficient processes for large scale data analyses, model development and model implementation
20% Solve problems creatively with strategic insights. Leverage data to present a compelling business case to optimize price points.
10% Remain knowledgeable on advancements in data science and machine learning. Identify opportunities to apply learnings.
NATURE AND SCOPE
Position reports to Director Engineering BL Lab
Number of direct reports = 1
ENVIRONMENTAL JOB REQUIREMENTS
Environment:
Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.
Travel:
Typically requires overnight travel less than 10% of the time.
Additional Environmental Job Requirements: MINIMUM QUALIFICATIONS
Must be eighteen years of age or older.
Must be legally permitted to work in the United States.
Education Required:
The knowledge, skills and abilities typically acquired through the completion of a PhD program in a field of study related to the job.
Years of Relevant Work Experience: 6 years
Physical Requirements:
Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.
Additional Qualifications:
PhD in Computer Science, Math or related quantitative field.
Expert knowledge in manipulating massive datasets, statistical analysis and predictive modeling.
Preferred Qualifications:
Experience in data mining, data analysis and predictive modeling
Previous work experience in business intelligence and data analytics
Proven experience utilizing statistical techniques to identify key insights from data to solve business problems
Knowledge, Skills, Abilities and Competencies:Ability to build scalable systems that analyze huge data sets and make actionable recommendations
Strong communication and data presentation skills
Ability to quickly adapt to new technologies, tools and techniques
Flexible and responsive; able to perform in a fast paced, dynamic, decision making environment and meet aggressive timelines We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
",https://militaryjobs.homedepot.com/A36CB9FB93EA4587BC75A79B69EC7C7525
JOB80151905202,Distinguished Data Scientist,Distinguished Data Scientist,,"Lead large portfolios of data science projects and deliver innovative technical solutions to solve problems and improve business outcomes.,Lead the design, development, and deployment of AI solutions that drive business growth and better customer experience.,Contribute to the development of AI/ML strategy and roadmap for the company.,Contribute to research and development of AI/ML techniques and technology that fuels the business innovation and growth of Verizon.,Represent Verizon in AI/ML research and the industry through publications, conference speeches, collaboration with leading researchers and universities.,Build strong influence both among AI/ML community and with senior business leaders and actively promote the effective applications of AI/ML technology.,Lead engagement with key business stakeholders in discussion on business strategies and opportunities.,Build strong working relationship and develop deep partnership with the business.,Work closely with engineers to deploy models in production both in real time and in batch process and systematically track model performance.,Bachelor’s degree or four or more years of work experience.,Master’s degree in a quantitative field or in a related field.,Ph.D. in Statistics, Math, Economics, Engineering, Computer Science, Business Analytics, Data Science.,Eight or more years of experience in practicing machine learning and data science in business.,Accomplished researcher and expert in machine learning, neural networks, reinforcement learning, chatbot technology, and NLP.,Strong communication and interpersonal influencing skills.,Excellent problem solving and critical thinking capabilities.,Experience in leading large scale data science projects and delivering from end to end.,Strong computing/programming skills; Proficient in Python, Spark, SQL, Linux shell script.,Strong experiencein Big Data and Cloud technology.","
What you’ll be doing...
This is a senior level technical role in the company. This position will help lead innovations through building and applying cutting edge machine learning techniques and AI technology to drive business growth. It will lead strategic initiatives and research in developing AI technology and machine learning algorithms and techniques. You will provide guidance to teams of talented data scientists and machine learning engineers in developing and delivering the next generation AI/ML solutions to the business.
You’ll be a thought leader who challenges the status quo and brings new, innovative concepts and technology into Verizon. You’ll be an educator andpromoter who is influential and persuasive in promoting AI/ML across the company. You’ll represent Verizon on AI/ML and interact with leading researchers and industry leaders. You will also be part of the driving force for attracting top talent.
Lead large portfolios of data science projects and deliver innovative technical solutions to solve problems and improve business outcomes.
Lead the design, development, and deployment of AI solutions that drive business growth and better customer experience.
Contribute to the development of AI/ML strategy and roadmap for the company.
Contribute to research and development of AI/ML techniques and technology that fuels the business innovation and growth of Verizon.
Represent Verizon in AI/ML research and the industry through publications, conference speeches, collaboration with leading researchers and universities.
Build strong influence both among AI/ML community and with senior business leaders and actively promote the effective applications of AI/ML technology.
Lead engagement with key business stakeholders in discussion on business strategies and opportunities.
Build strong working relationship and develop deep partnership with the business.
Work closely with engineers to deploy models in production both in real time and in batch process and systematically track model performance.
Be a subject matter expert on machine learning and predictive modeling and a mentor to junior data scientists.
What we’re looking for...
You are an accomplished data scientist, a recognized machine learning expert, and a thought leader in AI technology and business innovation. You are a master at analyzing big data. You thrive in an environment where enormous volumes of data are generated at rapid speed. You’re a creative thinker who likes to explore, and uncover the issues. You are decisive. You are great at influencing up, down, and across groups, and you take satisfaction in mentoring others. Communicating what you’ve uncovered in a way that can be easily understood by others is one of your strengths.
You’ll need to have:
Bachelor’s degree or four or more years of work experience.
Six or more years of relevant work experience.
Even better if you have:
Master’s degree in a quantitative field or in a related field.
Ph.D. in Statistics, Math, Economics, Engineering, Computer Science, Business Analytics, Data Science.
Eight or more years of experience in practicing machine learning and data science in business.
Accomplished researcher and expert in machine learning, neural networks, reinforcement learning, chatbot technology, and NLP.
Strong communication and interpersonal influencing skills.
Excellent problem solving and critical thinking capabilities.
Experience in leading large scale data science projects and delivering from end to end.
Strong computing/programming skills; Proficient in Python, Spark, SQL, Linux shell script.
Strong experiencein Big Data and Cloud technology.
Willingness to travel.
VZAnalytics
When you join Verizon...
You’ll be doing work that matters alongside other talented people, transforming the way people, businesses and things connect with each other. Beyond powering America’s fastest and most reliable network, we’re leading the way in broadband, cloud and security solutions, Internet of Things and innovating in areas such as, video entertainment. Of course, we will offer you great pay and benefits, but we’re about more than that. Verizon is a place where you can craft your own path to greatness. Whether you think in code, words, pictures or numbers, find your future at Verizon.
Equal Employment Opportunity
We're proud to be an equal opportunity employer- and celebrate our employees' differences,including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.
",https://www.verizon.com/about/work/jobs/4186776-distinguished-data-scientist
